,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
log_lik[23538],0.61727,0.00169219,0.113422,0.422871,0.6229,0.797272,4492.57,1.79035,0.999737
log_lik[23539],0.466107,0.00140902,0.086111,0.317009,0.470941,0.598952,3734.93,1.48842,1.00088
log_lik[23540],0.326039,0.00144612,0.0870887,0.172152,0.331707,0.459412,3626.72,1.4453,1.00058
log_lik[23541],1.95298,0.000951269,0.0513065,1.86568,1.95537,2.033,2908.97,1.15926,0.999762
log_lik[23542],1.91142,0.00121387,0.0786918,1.7755,1.91404,2.0349,4202.54,1.67477,0.999753
log_lik[23543],2.00559,0.000917588,0.0510596,1.91739,2.00716,2.08721,3096.42,1.23396,0.99971
log_lik[23544],1.48688,0.00228182,0.141799,1.24719,1.49005,1.706,3861.73,1.53895,0.999962
log_lik[23545],2.11931,0.000961414,0.0555048,2.02334,2.12124,2.20755,3333.03,1.32826,0.999792
log_lik[23546],1.8885,0.000972048,0.0517623,1.80025,1.89051,1.96939,2835.65,1.13004,0.999759
log_lik[23547],2.11199,0.000913926,0.050893,2.02551,2.11325,2.19342,3100.94,1.23577,0.999781
log_lik[23548],1.80484,0.00100415,0.0532362,1.7141,1.80662,1.88906,2810.74,1.12012,0.999786
log_lik[23549],2.05747,0.000933315,0.0622887,1.9509,2.05962,2.15588,4454.12,1.77503,0.999752
log_lik[23550],1.68036,0.00108608,0.0604856,1.57654,1.68297,1.77581,3101.55,1.23601,0.999861
log_lik[23551],2.08809,0.000900108,0.0564525,1.99234,2.0893,2.17707,3933.48,1.56754,0.999717
log_lik[23552],1.5216,0.00227211,0.141638,1.28255,1.52444,1.74411,3885.98,1.54861,0.999999
log_lik[23553],-0.231713,0.0049628,0.283992,-0.714381,-0.218104,0.20949,3274.61,1.30498,1.00041
log_lik[23554],1.53666,0.00113132,0.0549362,1.44413,1.53839,1.62321,2358.01,0.939697,0.999859
log_lik[23555],-0.42191,0.00555297,0.326487,-0.98809,-0.403666,0.0788405,3456.86,1.37761,1.00056
log_lik[23556],0.405668,0.00252916,0.136422,0.171029,0.414027,0.613854,2909.48,1.15947,0.999733
log_lik[23557],2.08645,0.000878877,0.0535798,1.99667,2.08803,2.17142,3716.59,1.48111,0.999682
log_lik[23558],0.871993,0.00147537,0.096366,0.706316,0.875006,1.02243,4266.26,1.70016,0.999856
log_lik[23559],-0.248027,0.00436846,0.237839,-0.656187,-0.234508,0.118202,2964.2,1.18127,1.00021
log_lik[23560],0.896075,0.00132861,0.0868059,0.746814,0.901004,1.03006,4268.77,1.70116,0.999952
log_lik[23561],0.895718,0.00143206,0.0934277,0.734873,0.899151,1.04344,4256.26,1.69618,0.999809
log_lik[23562],1.80605,0.00100363,0.0532738,1.71513,1.80799,1.8902,2817.58,1.12284,0.999785
log_lik[23563],1.80166,0.00100494,0.0534252,1.71084,1.80341,1.88627,2826.28,1.12631,0.999785
log_lik[23564],0.348957,0.00147179,0.0887946,0.189466,0.3545,0.483832,3639.82,1.45052,1.00048
log_lik[23565],1.10238,0.00124605,0.080427,0.964314,1.10661,1.23092,4166.12,1.66026,0.999784
log_lik[23566],0.0323237,0.00159404,0.0930258,-0.128682,0.0378043,0.176547,3405.72,1.35723,1.00035
log_lik[23567],1.94877,0.000942176,0.0513591,1.85981,1.9503,2.02912,2971.47,1.18417,0.999715
log_lik[23568],0.0595403,0.0015823,0.0925224,-0.101677,0.0651035,0.202661,3419.12,1.36257,1.0003
log_lik[23569],1.13107,0.00123766,0.0799811,0.994448,1.13453,1.2593,4176.1,1.66423,0.99981
log_lik[23570],0.174569,0.00156873,0.0926186,0.0110927,0.180564,0.314444,3485.77,1.38913,1.00024
log_lik[23571],0.162563,0.00151197,0.0890118,0.00643706,0.167721,0.301474,3465.84,1.38118,1.00043
log_lik[23572],0.342355,0.00141364,0.0845491,0.197143,0.347756,0.474145,3577.2,1.42556,1.00086
log_lik[23573],0.481587,0.00138544,0.0842838,0.337498,0.4862,0.611799,3700.94,1.47487,1.00119
log_lik[23574],0.490735,0.00143569,0.0879197,0.338171,0.496401,0.626471,3750.18,1.4945,1.00076
log_lik[23575],0.133217,0.00152694,0.0893979,-0.0212819,0.138368,0.271369,3427.78,1.36602,1.00044
log_lik[23576],2.08255,0.000879506,0.0537747,1.99247,2.08427,2.16817,3738.33,1.48978,0.999675
log_lik[23577],0.401319,0.00140734,0.0854076,0.25087,0.406666,0.532788,3682.95,1.46771,1.00082
log_lik[23578],2.01724,0.000966772,0.064962,1.90559,2.01929,2.11925,4515.14,1.79934,0.999705
log_lik[23579],1.85903,0.000993158,0.0538441,1.76674,1.861,1.94377,2939.28,1.17134,0.99978
log_lik[23580],1.14597,0.00123709,0.0790883,1.01081,1.14806,1.27202,4087.13,1.62878,0.999821
log_lik[23581],1.26696,0.00115076,0.0727626,1.14469,1.2696,1.38162,3998.04,1.59327,0.999816
log_lik[23582],0.4879,0.00138642,0.0838474,0.343375,0.492569,0.617621,3657.55,1.45758,1.00132
log_lik[23583],1.88149,0.000978274,0.0522057,1.79157,1.88327,1.96382,2847.83,1.1349,0.999774
log_lik[23584],-4.19393,0.00976965,0.561177,-5.17147,-4.17742,-3.31758,3299.44,1.31487,0.999825
log_lik[23585],1.95716,0.000952895,0.0514899,1.86939,1.95905,2.0381,2919.81,1.16358,0.999768
log_lik[23586],2.07416,0.000881338,0.0520579,1.98401,2.07574,2.15769,3488.9,1.39037,0.999679
log_lik[23587],1.88145,0.000978719,0.0523455,1.79112,1.88336,1.96389,2860.5,1.13995,0.999774
log_lik[23588],1.49019,0.00103574,0.063455,1.38414,1.49203,1.58966,3753.44,1.4958,0.999811
log_lik[23589],1.8037,0.00100444,0.0532958,1.71273,1.80559,1.88797,2815.38,1.12197,0.999786
log_lik[23590],2.01335,0.000921869,0.0507791,1.92634,2.01483,2.09413,3034.11,1.20914,0.999741
log_lik[23591],0.05243,0.00160734,0.0937984,-0.110518,0.0576252,0.196826,3405.46,1.35712,1.00024
log_lik[23592],-0.193405,0.00414625,0.233665,-0.594621,-0.18249,0.168874,3175.97,1.26567,1.00011
log_lik[23593],0.465403,0.00120177,0.0714425,0.344074,0.467533,0.578763,3534.06,1.40837,1.0002
log_lik[23594],0.42858,0.00142423,0.0867649,0.276329,0.43406,0.561637,3711.31,1.47901,1.00073
log_lik[23595],1.94978,0.000954107,0.0514313,1.86197,1.952,2.03082,2905.77,1.15799,0.999766
log_lik[23596],0.260771,0.00146237,0.0872612,0.109223,0.266606,0.395915,3560.61,1.41895,1.00053
log_lik[23597],0.289778,0.00145558,0.0872355,0.136934,0.295624,0.424183,3591.83,1.43139,1.00054
log_lik[23598],2.07095,0.00088476,0.0517723,1.98259,2.07267,2.15379,3424.09,1.36454,0.999683
log_lik[23599],1.69172,0.0010514,0.0575466,1.59633,1.69503,1.78207,2995.72,1.19384,0.999799
log_lik[23600],1.39261,0.00106109,0.0662337,1.28078,1.39436,1.49751,3896.32,1.55274,0.9998
log_lik[23601],0.66401,0.00146454,0.0908101,0.506515,0.667472,0.804877,3844.74,1.53218,1.0011
log_lik[23602],0.562664,0.00157594,0.0956096,0.399143,0.569683,0.708602,3680.66,1.46679,1.00043
log_lik[23603],0.433191,0.00153494,0.0926202,0.273751,0.438909,0.573033,3641.07,1.45101,1.00037
log_lik[23604],0.630423,0.00145296,0.0899181,0.473867,0.634453,0.769144,3829.9,1.52627,1.00104
log_lik[23605],1.94319,0.000942949,0.0515572,1.85359,1.94446,2.02398,2989.52,1.19137,0.999701
log_lik[23606],2.07176,0.000918003,0.050569,1.98503,2.07371,2.15295,3034.46,1.20927,0.999777
log_lik[23607],2.00359,0.00111893,0.0728306,1.88016,2.00714,2.11965,4236.61,1.68835,0.999835
log_lik[23608],-2.19158,0.0121879,0.745049,-3.46489,-2.13826,-1.04021,3736.89,1.4892,1.00011
log_lik[23609],2.05905,0.000904297,0.0559285,1.96435,2.06069,2.1477,3825.11,1.52436,0.999655
log_lik[23610],1.6336,0.00104427,0.0536766,1.54234,1.63549,1.71801,2642.05,1.05289,0.999747
log_lik[23611],2.05945,0.000901128,0.0506286,1.973,2.06108,2.14159,3156.59,1.25794,0.999737
log_lik[23612],0.37605,0.00149585,0.0902689,0.216872,0.381236,0.512588,3641.67,1.45126,1.00042
log_lik[23613],1.62599,0.00105752,0.0572052,1.53101,1.62842,1.71703,2926.15,1.16611,0.999805
log_lik[23614],2.03717,0.000938698,0.0605778,1.93535,2.03894,2.13139,4164.62,1.65966,0.999674
log_lik[23615],2.06533,0.000949831,0.0626123,1.95772,2.06744,2.16429,4345.36,1.73168,0.99978
log_lik[23616],0.590497,0.00145678,0.0898567,0.434957,0.594749,0.728977,3804.61,1.51619,1.00088
log_lik[23617],-2.21043,0.0122119,0.737045,-3.47474,-2.15923,-1.07007,3642.7,1.45167,1.0001
log_lik[23618],2.10525,0.000900036,0.0509392,2.01898,2.10646,2.18648,3203.21,1.27652,0.999763
log_lik[23619],-2.16333,0.0120911,0.739606,-3.42641,-2.11077,-1.01961,3741.73,1.49113,1.00011
log_lik[23620],0.239697,0.00151948,0.0904586,0.0781655,0.245505,0.37602,3544.13,1.41239,1.00034
log_lik[23621],1.51815,0.00103521,0.0610858,1.41544,1.51942,1.61509,3481.95,1.38761,0.999799
log_lik[23622],2.0594,0.000903206,0.0583577,1.96192,2.06087,2.15092,4174.67,1.66366,0.999676
log_lik[23623],2.05946,0.000899873,0.0506601,1.97228,2.0612,2.14166,3169.35,1.26303,0.999734
log_lik[23624],-0.892631,0.00387941,0.237907,-1.29719,-0.884266,-0.515921,3760.82,1.49874,0.999747
log_lik[23625],2.01568,0.000925096,0.0507448,1.92902,2.01765,2.09625,3008.91,1.19909,0.999754
log_lik[23626],-0.315793,0.00504985,0.287606,-0.807243,-0.304365,0.127305,3243.68,1.29265,1.00044
log_lik[23627],1.95549,0.00115148,0.0616514,1.8518,1.95649,2.05531,2866.65,1.1424,0.999953
log_lik[23628],-0.487756,0.00420883,0.223219,-0.866493,-0.470858,-0.147154,2812.81,1.12094,1.00028
log_lik[23629],1.82937,0.00113343,0.0757691,1.701,1.83019,1.94734,4468.84,1.7809,0.999763
log_lik[23630],0.493032,0.00139394,0.0835201,0.348922,0.49786,0.621618,3589.99,1.43066,1.00147
log_lik[23631],-0.37439,0.00527455,0.304059,-0.893499,-0.360901,0.100228,3323.12,1.32431,1.00051
log_lik[23632],1.01352,0.00120823,0.0742883,0.886381,1.01684,1.12822,3780.42,1.50655,1.00141
log_lik[23633],1.95421,0.000950738,0.0512917,1.86674,1.95665,2.03433,2910.53,1.15989,0.999762
log_lik[23634],1.94085,0.000962235,0.052332,1.85096,1.94321,2.02275,2957.83,1.17873,0.999771
log_lik[23635],0.650848,0.00141683,0.087577,0.498463,0.654531,0.786563,3820.69,1.5226,1.00149
log_lik[23636],1.95506,0.000950758,0.0512977,1.86758,1.95749,2.03519,2911.09,1.16011,0.999762
log_lik[23637],1.95348,0.000948912,0.051238,1.86575,1.95571,2.03302,2915.63,1.16192,0.999755
log_lik[23638],0.576329,0.00177849,0.117848,0.373479,0.580159,0.761002,4390.76,1.74978,0.9999
log_lik[23639],1.4167,0.00104223,0.0647224,1.30761,1.4187,1.5192,3856.43,1.53684,0.999798
log_lik[23640],1.04871,0.00129227,0.0833762,0.905913,1.05195,1.18058,4162.7,1.65889,0.999786
log_lik[23641],-0.33314,0.00547029,0.255387,-0.762488,-0.319868,0.0660309,2179.6,0.868598,1.00043
log_lik[23642],1.80254,0.00100957,0.0544421,1.70745,1.80452,1.8886,2908.05,1.1589,0.999702
log_lik[23643],2.05811,0.00093691,0.0624668,1.95071,2.06027,2.15722,4445.31,1.77152,0.999757
log_lik[23644],1.39594,0.00106023,0.0661642,1.28438,1.39762,1.50082,3894.44,1.55199,0.999801
log_lik[23645],0.578329,0.00140132,0.0862907,0.427818,0.583019,0.712554,3791.88,1.51112,1.00127
log_lik[23646],1.4534,0.00111716,0.0689501,1.33657,1.45588,1.56141,3809.23,1.51803,0.99991
log_lik[23647],1.8109,0.00100231,0.0529964,1.72009,1.81261,1.89474,2795.7,1.11413,0.999785
log_lik[23648],2.00832,0.000920797,0.0508648,1.92035,2.00997,2.08911,3051.45,1.21605,0.99973
log_lik[23649],1.30303,0.00110643,0.0696596,1.18453,1.30568,1.41462,3963.84,1.57964,0.999794
log_lik[23650],0.180244,0.00153802,0.0909884,0.0201544,0.18631,0.318731,3499.83,1.39473,1.00031
log_lik[23651],0.403904,0.00140308,0.0850853,0.254416,0.409082,0.534732,3677.42,1.4655,1.00086
log_lik[23652],2.04288,0.00089681,0.0514194,1.95576,2.04397,2.12608,3287.4,1.31007,0.999684
log_lik[23653],0.827612,0.00147643,0.0972034,0.661337,0.83282,0.981132,4334.45,1.72734,0.99976
log_lik[23654],1.86906,0.00140039,0.0885809,1.71719,1.87217,2.0073,4001.1,1.59449,0.99984
log_lik[23655],1.18494,0.00118518,0.0755442,1.05656,1.18832,1.305,4062.87,1.61911,0.999786
log_lik[23656],1.95293,0.000950811,0.0512886,1.86534,1.95523,2.03306,2909.74,1.15957,0.999761
log_lik[23657],0.667991,0.0016319,0.10811,0.484049,0.673597,0.837589,4388.83,1.74901,0.999775
log_lik[23658],-0.26843,0.00455321,0.239384,-0.678872,-0.254217,0.0998079,2764.1,1.10153,1.00025
log_lik[23659],-0.912365,0.00554087,0.266849,-1.36175,-0.89207,-0.496556,2319.39,0.924309,1.0
log_lik[23660],1.58896,0.00104721,0.0608758,1.48791,1.59123,1.68479,3379.26,1.34668,0.999817
log_lik[23661],2.09298,0.000878503,0.053108,2.00335,2.09439,2.17746,3654.55,1.45639,0.999695
log_lik[23662],2.09648,0.000906694,0.056155,2.00006,2.09781,2.18512,3835.8,1.52862,0.999736
log_lik[23663],1.11878,0.00129013,0.0828467,0.976801,1.12082,1.24887,4123.67,1.64334,0.999882
log_lik[23664],1.84704,0.00141879,0.0895875,1.69557,1.84956,1.98628,3987.12,1.58892,0.999816
log_lik[23665],2.0957,0.000887907,0.0511068,2.00907,2.09692,2.17774,3313.0,1.32028,0.999735
log_lik[23666],-0.262824,0.00469615,0.2449,-0.680263,-0.248947,0.117376,2719.53,1.08377,1.00028
log_lik[23667],0.128321,0.00247061,0.15308,-0.140312,0.135775,0.362685,3839.08,1.52993,0.999977
log_lik[23668],0.178432,0.0029384,0.139676,-0.0630251,0.183645,0.397879,2259.55,0.900461,0.999531
log_lik[23669],0.237165,0.00281772,0.13299,0.00915483,0.243355,0.444879,2227.62,0.887736,0.999546
log_lik[23670],-0.691036,0.00400238,0.233942,-1.09148,-0.671167,-0.334649,3416.5,1.36152,0.999845
log_lik[23671],1.7195,0.00251521,0.0640776,1.61057,1.72123,1.82186,649.03,0.258647,1.00449
log_lik[23672],1.89809,0.00162666,0.0627789,1.79371,1.89984,1.99623,1489.47,0.593574,1.00174
log_lik[23673],0.344419,0.00269215,0.124285,0.130652,0.351059,0.535929,2131.28,0.849345,0.999616
log_lik[23674],1.10714,0.00253418,0.0803844,0.972876,1.10942,1.23496,1006.17,0.400971,1.00214
log_lik[23675],-1.17197,0.00449521,0.266118,-1.62907,-1.14683,-0.769801,3504.69,1.39667,0.999794
log_lik[23676],1.78435,0.00224348,0.0637533,1.67593,1.78621,1.88812,807.533,0.321813,1.00353
log_lik[23677],-0.562402,0.00405497,0.234101,-0.968433,-0.543677,-0.204712,3332.98,1.32824,0.999815
log_lik[23678],1.03693,0.0024911,0.0818799,0.900774,1.04048,1.1656,1080.37,0.430542,1.00189
log_lik[23679],-0.942383,0.00416979,0.247058,-1.36217,-0.922921,-0.570728,3510.51,1.39899,0.999834
log_lik[23680],1.90431,0.00140585,0.063652,1.79768,1.90628,2.00489,2049.97,0.81694,1.00128
log_lik[23681],1.82516,0.002295,0.106525,1.64258,1.83079,1.9926,2154.47,0.858587,1.00025
log_lik[23682],1.41099,0.00533302,0.19813,1.06495,1.42169,1.71534,1380.24,0.550044,1.0017
log_lik[23683],1.74858,0.00242234,0.0636505,1.64022,1.74993,1.84953,690.449,0.275153,1.00419
log_lik[23684],1.23491,0.00256975,0.0746214,1.11043,1.23684,1.35321,843.23,0.336039,1.00318
log_lik[23685],0.692229,0.0016506,0.0977041,0.524168,0.698984,0.845575,3503.82,1.39632,0.999714
log_lik[23686],1.40326,0.0027947,0.0696805,1.28438,1.40562,1.51556,621.661,0.24774,1.005
log_lik[23687],1.51099,0.00266485,0.0680472,1.3975,1.51261,1.61885,652.039,0.259847,1.00456
log_lik[23688],1.89249,0.00161049,0.0631579,1.78726,1.89456,1.99161,1537.94,0.612889,1.00166
log_lik[23689],1.29451,0.00260827,0.0752943,1.16938,1.29707,1.41323,833.336,0.332096,1.00311
log_lik[23690],1.2029,0.00166458,0.104878,1.02558,1.20725,1.36573,3969.67,1.58197,0.999783
log_lik[23691],1.66781,0.00190388,0.0733134,1.54412,1.66965,1.78342,1482.82,0.590923,1.00163
log_lik[23692],1.89084,0.00161785,0.0632026,1.78567,1.89293,1.99025,1526.13,0.608185,1.00167
log_lik[23693],-0.579542,0.00409943,0.208461,-0.930597,-0.570947,-0.254171,2585.83,1.03049,0.999851
log_lik[23694],1.90882,0.00127034,0.0681426,1.79337,1.91061,2.01501,2877.38,1.14667,1.00016
log_lik[23695],1.10464,0.00253318,0.0804888,0.970332,1.10698,1.23238,1009.57,0.402328,1.00212
log_lik[23696],1.60148,0.00388072,0.153894,1.33556,1.61013,1.83572,1572.61,0.626705,1.00129
log_lik[23697],1.22469,0.00169432,0.106745,1.04295,1.22945,1.39101,3969.22,1.58179,0.999791
log_lik[23698],0.994298,0.00250149,0.0748999,0.870948,0.997686,1.11326,896.532,0.35728,1.00323
log_lik[23699],1.12562,0.00479707,0.252962,0.688803,1.14405,1.49893,2780.73,1.10816,1.00006
log_lik[23700],1.07604,0.00265176,0.0710167,0.956897,1.07793,1.18872,717.222,0.285823,1.0042
log_lik[23701],1.54825,0.00262999,0.0665644,1.4363,1.55025,1.65407,640.586,0.255282,1.00501
log_lik[23702],0.686983,0.00161242,0.0947992,0.525488,0.693296,0.834919,3456.64,1.37752,0.999703
log_lik[23703],1.59656,0.00266703,0.0700903,1.47535,1.5991,1.70761,690.655,0.275235,1.00358
log_lik[23704],-1.68112,0.00500996,0.299081,-2.20185,-1.65657,-1.22298,3563.76,1.42021,0.99981
log_lik[23705],1.25587,0.00260361,0.0772392,1.12798,1.25834,1.37787,880.084,0.350726,1.00278
log_lik[23706],1.35306,0.00264516,0.0727414,1.23258,1.35494,1.46879,756.237,0.301371,1.0036
log_lik[23707],-1.29045,0.00469499,0.27799,-1.77306,-1.26411,-0.872871,3505.8,1.39711,0.999771
log_lik[23708],-0.977322,0.00434256,0.255318,-1.41659,-0.953048,-0.591183,3456.78,1.37757,0.999794
log_lik[23709],1.22157,0.00430607,0.224305,0.840713,1.23533,1.56025,2713.42,1.08133,0.99987
log_lik[23710],0.567296,0.00195,0.124171,0.351049,0.576842,0.761072,4054.82,1.6159,0.999646
log_lik[23711],0.813869,0.00197495,0.121013,0.60602,0.81885,0.999467,3754.5,1.49622,0.999717
log_lik[23712],1.84623,0.0019822,0.0628899,1.73941,1.84828,1.94614,1006.62,0.401153,1.00269
log_lik[23713],-0.977034,0.00422882,0.25039,-1.40518,-0.956076,-0.60064,3505.87,1.39714,0.999822
log_lik[23714],0.930816,0.00242895,0.0857029,0.785986,0.93487,1.06514,1244.96,0.496134,1.00144
log_lik[23715],0.879852,0.0015405,0.093947,0.718072,0.884788,1.0271,3719.12,1.48212,0.999727
log_lik[23716],0.484633,0.00238035,0.0969887,0.319074,0.490241,0.633473,1660.2,0.661611,1.00034
log_lik[23717],1.10864,0.00164491,0.104159,0.929733,1.11468,1.27154,4009.66,1.5979,0.999796
log_lik[23718],1.53755,0.00267366,0.0696417,1.41884,1.53994,1.64681,678.466,0.270378,1.00416
log_lik[23719],1.3593,0.00364392,0.190105,1.03499,1.36938,1.65371,2721.76,1.08466,0.999668
log_lik[23720],1.69208,0.00186,0.0736373,1.56847,1.69416,1.8087,1567.37,0.624618,1.00135
log_lik[23721],1.32794,0.00263244,0.0723067,1.20753,1.32989,1.44309,754.468,0.300666,1.00369
log_lik[23722],1.86929,0.0016331,0.0866636,1.7198,1.87242,2.00253,2816.1,1.12225,0.999586
log_lik[23723],0.729249,0.00160938,0.0958336,0.564979,0.734957,0.879262,3545.83,1.41306,0.999716
log_lik[23724],1.70161,0.00159957,0.085724,1.55487,1.70541,1.83336,2872.08,1.14456,0.999573
log_lik[23725],1.3481,0.002642,0.0739177,1.2249,1.35046,1.46542,782.767,0.311943,1.00339
log_lik[23726],0.0451727,0.00244469,0.13071,-0.181309,0.0562319,0.24305,2858.72,1.13924,0.999688
log_lik[23727],1.5075,0.00247238,0.0735798,1.38,1.51038,1.62527,885.698,0.352963,1.0039
log_lik[23728],1.13054,0.00252287,0.0773598,1.0023,1.13287,1.25449,940.244,0.3747,1.00265
log_lik[23729],1.55667,0.00263907,0.0667468,1.44541,1.55814,1.66257,639.673,0.254918,1.0048
log_lik[23730],1.47711,0.00269537,0.0703124,1.35511,1.47938,1.59111,680.497,0.271187,1.00455
log_lik[23731],0.649916,0.00219809,0.11762,0.446152,0.658159,0.835638,2863.33,1.14108,1.00014
log_lik[23732],1.3258,0.00186168,0.116123,1.12657,1.32993,1.50938,3890.68,1.55049,0.999808
log_lik[23733],0.647331,0.00229705,0.117475,0.444304,0.656092,0.83118,2615.46,1.0423,1.00032
log_lik[23734],-1.54275,0.0188757,0.900791,-3.1468,-1.46207,-0.19,2277.41,0.907577,1.00005
log_lik[23735],1.67856,0.0025794,0.0649624,1.56937,1.681,1.78166,634.287,0.252772,1.00463
log_lik[23736],1.7891,0.00239535,0.0629198,1.68145,1.79093,1.88844,689.978,0.274966,1.00412
log_lik[23737],0.952899,0.0015343,0.0953737,0.790038,0.958656,1.1023,3864.01,1.53986,0.999742
log_lik[23738],1.61309,0.00231712,0.0715264,1.49042,1.61544,1.72676,952.876,0.379734,1.0029
log_lik[23739],1.88955,0.00138489,0.0763176,1.75675,1.89194,2.00766,3036.8,1.21021,0.999584
log_lik[23740],0.903656,0.00153012,0.0936248,0.74231,0.908174,1.04947,3743.98,1.49203,0.999725
log_lik[23741],0.911839,0.0020125,0.123996,0.702366,0.915089,1.10447,3796.14,1.51281,0.999671
log_lik[23742],1.31995,0.00279283,0.0690003,1.20493,1.32193,1.42958,610.397,0.243251,1.00511
log_lik[23743],1.16103,0.00255088,0.0779101,1.03213,1.16326,1.28489,932.843,0.371751,1.00255
log_lik[23744],1.86697,0.00199303,0.0619485,1.75959,1.86926,1.96644,966.127,0.385015,1.00287
log_lik[23745],-1.29623,0.0045941,0.273057,-1.76725,-1.27064,-0.883663,3532.68,1.40782,0.999799
log_lik[23746],1.98235,0.00135346,0.0752845,1.85205,1.98607,2.09983,3094.0,1.233,0.99957
log_lik[23747],1.22823,0.00257182,0.0756416,1.10339,1.22994,1.34814,865.05,0.344734,1.00298
log_lik[23748],0.490075,0.00180086,0.102242,0.318328,0.49839,0.647881,3223.27,1.28452,0.999693
log_lik[23749],0.879372,0.00198173,0.12397,0.666671,0.882568,1.07195,3913.31,1.55951,0.999645
log_lik[23750],1.08438,0.00254177,0.0831911,0.945768,1.08786,1.21638,1071.23,0.426899,1.00181
log_lik[23751],1.30928,0.00179841,0.112573,1.11545,1.31301,1.48629,3918.24,1.56147,0.999796
log_lik[23752],1.70888,0.0015979,0.0761864,1.57995,1.71107,1.82902,2273.3,0.90594,1.00055
log_lik[23753],0.424807,0.00260391,0.11818,0.220624,0.430588,0.606174,2059.86,0.820883,0.999719
log_lik[23754],0.454319,0.00261725,0.116485,0.252839,0.459853,0.636746,1980.84,0.78939,0.99972
log_lik[23755],1.50532,0.00266747,0.0682745,1.39162,1.50681,1.61424,655.115,0.261072,1.00452
log_lik[23756],-0.958628,0.00489055,0.250314,-1.38179,-0.947752,-0.567899,2619.71,1.04399,1.00008
log_lik[23757],-0.873347,0.0155105,0.668102,-2.06751,-0.816634,0.145073,1855.38,0.739396,1.00052
log_lik[23758],-0.200625,0.0131874,0.537898,-1.13399,-0.155874,0.619588,1663.73,0.663017,1.00083
log_lik[23759],1.32839,0.00372682,0.191736,1.00542,1.33894,1.6242,2646.86,1.05481,0.999677
log_lik[23760],1.16948,0.00274042,0.0696476,1.05323,1.17081,1.28073,645.92,0.257408,1.00489
log_lik[23761],1.04207,0.0051772,0.273927,0.570353,1.06253,1.43858,2799.49,1.11563,1.00017
log_lik[23762],0.574123,0.00213639,0.118384,0.370976,0.582704,0.760257,3070.62,1.22368,1.00002
log_lik[23763],1.71937,0.00252346,0.0641218,1.61034,1.72131,1.82162,645.683,0.257313,1.0045
log_lik[23764],0.227788,0.00543655,0.308146,-0.29917,0.240302,0.693738,3212.67,1.28029,0.9995
log_lik[23765],1.2657,0.00259065,0.0754291,1.14151,1.26795,1.38537,847.736,0.337834,1.00305
